
0.001	-0.099	600282
0.001	-0.098	600270
0.001	-0.097	600244
0.001	-0.096	600208
0.001	-0.095	600160
0.001	-0.094	600104
0.001	-0.093	600041
0.001	-0.092	599973
0.001	-0.091	599902
0.001	-0.09	599829
0.001	-0.089	599755
0.001	-0.088	599683
0.001	-0.087	599613
0.001	-0.086	599545
0.001	-0.085	599480
0.001	-0.084	599417
0.001	-0.083	599357
0.001	-0.082	599298
0.001	-0.081	599241
0.001	-0.08	599187
0.001	-0.079	599135
0.001	-0.078	599087
0.001	-0.077	599043
0.001	-0.076	599005
0.001	-0.075	598974
0.001	-0.074	598952
0.001	-0.073	598940
0.001	-0.072	598939
0.001	-0.071	598952
0.001	-0.07	598978
0.001	-0.069	599018
0.001	-0.068	599069
0.001	-0.067	599130
0.001	-0.066	599198
0.001	-0.065	599270
0.001	-0.064	599342
0.001	-0.063	599411
0.001	-0.062	599473
0.001	-0.061	599523
0.001	-0.06	599558
0.001	-0.059	599574
0.001	-0.058	599569
0.001	-0.057	599542
0.001	-0.056	599493
0.001	-0.055	599422
0.001	-0.054	599332
0.001	-0.053	599224
0.001	-0.052	599102
0.001	-0.051	598968
0.001	-0.05	598825
0.001	-0.049	598678
0.001	-0.048	598529
0.001	-0.047	598382
0.001	-0.046	598238
0.001	-0.045	598098
0.001	-0.044	597963
0.001	-0.043	597832
0.001	-0.042	597705
0.001	-0.041	597583
0.001	-0.04	597467
0.001	-0.039	597364
0.001	-0.038	597286
0.001	-0.037	597255
0.001	-0.036	597314
0.001	-0.035	597539
0.001	-0.034	598078
0.001	-0.033	599221
0.001	-0.032	601624
0.001	-0.031	606987
0.001	-0.03	620474
0.001	-0.029	597581
0.001	-0.028	564346
0.001	-0.027	610446
0.001	-0.026	566668
0.001	-0.025	612869
0.001	-0.024	610223
0.001	-0.023	609328
0.001	-0.022	599419
0.001	-0.021	569885
0.001	-0.02	593004
0.001	-0.019	611927
0.001	-0.018	574069
0.001	-0.017	618482
0.001	-0.016	623866
0.001	-0.015	581405
0.001	-0.014	593983
0.001	-0.013	590142
0.001	-0.012	619955
0.001	-0.011	646545
0.001	-0.01	582354
0.001	-0.009	567967
0.001	-0.008	641225
0.001	-0.007	628908
0.001	-0.006	583255
0.001	-0.005	624207
0.001	-0.004	608517
0.001	-0.003	574054
0.001	-0.002	648443
0.001	-0.001	596542
0.001	0	596542
0.001	0.001	596542
0.001	0.002	648443
0.001	0.003	574054
0.001	0.004	608517
0.001	0.005	624207
0.001	0.006	583255
0.001	0.007	628908
0.001	0.008	641225
0.001	0.009	567967
0.001	0.01	582354
0.001	0.011	646545
0.001	0.012	619955
0.001	0.013	590142
0.001	0.014	593983
0.001	0.015	581405
0.001	0.016	623866
0.001	0.017	618482
0.001	0.018	574069
0.001	0.019	611927
0.001	0.02	593004
0.001	0.021	569885
0.001	0.022	599419
0.001	0.023	609328
0.001	0.024	610223
0.001	0.025	612869
0.001	0.026	566668
0.001	0.027	610446
0.001	0.028	564346
0.001	0.029	597581
0.001	0.03	620474
0.001	0.031	606987
0.001	0.032	601624
0.001	0.033	599221
0.001	0.034	598078
0.001	0.035	597539
0.001	0.036	597314
0.001	0.037	597255
0.001	0.038	597286
0.001	0.039	597364
0.001	0.04	597467
0.001	0.041	597583
