
0.001	-0.099	596693
0.001	-0.098	596691
0.001	-0.097	596687
0.001	-0.096	596677
0.001	-0.095	596662
0.001	-0.094	596641
0.001	-0.093	596614
0.001	-0.092	596583
0.001	-0.091	596545
0.001	-0.09	596501
0.001	-0.089	596452
0.001	-0.088	596400
0.001	-0.087	596348
0.001	-0.086	596300
0.001	-0.085	596260
0.001	-0.084	596230
0.001	-0.083	596211
0.001	-0.082	596205
0.001	-0.081	596211
0.001	-0.08	596233
0.001	-0.079	596270
0.001	-0.078	596320
0.001	-0.077	596378
0.001	-0.076	596439
0.001	-0.075	596497
0.001	-0.074	596551
0.001	-0.073	596598
0.001	-0.072	596637
0.001	-0.071	596666
0.001	-0.07	596682
0.001	-0.069	596684
0.001	-0.068	596670
0.001	-0.067	596644
0.001	-0.066	596608
0.001	-0.065	596567
0.001	-0.064	596523
0.001	-0.063	596478
0.001	-0.062	596432
0.001	-0.061	596388
0.001	-0.06	596353
0.001	-0.059	596335
0.001	-0.058	596337
0.001	-0.057	596360
0.001	-0.056	596400
0.001	-0.055	596452
0.001	-0.054	596510
0.001	-0.053	596568
0.001	-0.052	596618
0.001	-0.051	596655
0.001	-0.05	596671
0.001	-0.049	596660
0.001	-0.048	596621
0.001	-0.047	596556
0.001	-0.046	596474
0.001	-0.045	596388
0.001	-0.044	596319
0.001	-0.043	596283
0.001	-0.042	596296
0.001	-0.041	596358
0.001	-0.04	596461
0.001	-0.039	596579
0.001	-0.038	596679
0.001	-0.037	596729
0.001	-0.036	596704
0.001	-0.035	596611
0.001	-0.034	596507
0.001	-0.033	596519
0.001	-0.032	596844
0.001	-0.031	597645
0.001	-0.03	598508
0.001	-0.029	599108
0.001	-0.028	599473
0.001	-0.027	599696
0.001	-0.026	599835
0.001	-0.025	599916
0.001	-0.024	599948
0.001	-0.023	599939
0.001	-0.022	599899
0.001	-0.021	599845
0.001	-0.02	599799
0.001	-0.019	599779
0.001	-0.018	599794
0.001	-0.017	599836
0.001	-0.016	599888
0.001	-0.015	599926
0.001	-0.014	599934
0.001	-0.013	599911
0.001	-0.012	599867
0.001	-0.011	599822
0.001	-0.01	599794
0.001	-0.009	599796
0.001	-0.008	599826
0.001	-0.007	599871
0.001	-0.006	599912
0.001	-0.005	599927
0.001	-0.004	599906
0.001	-0.003	599853
0.001	-0.002	599783
0.001	-0.001	599718
0.001	0	599718
0.001	0.001	599718
0.001	0.002	599783
0.001	0.003	599853
0.001	0.004	599906
0.001	0.005	599927
0.001	0.006	599912
0.001	0.007	599871
0.001	0.008	599826
0.001	0.009	599796
0.001	0.01	599794
0.001	0.011	599822
0.001	0.012	599867
0.001	0.013	599911
0.001	0.014	599934
0.001	0.015	599926
0.001	0.016	599888
0.001	0.017	599836
0.001	0.018	599794
0.001	0.019	599779
0.001	0.02	599799
0.001	0.021	599845
0.001	0.022	599899
0.001	0.023	599939
0.001	0.024	599948
0.001	0.025	599916
0.001	0.026	599835
0.001	0.027	599696
0.001	0.028	599473
0.001	0.029	599108
0.001	0.03	598508
0.001	0.031	597645
0.001	0.032	596844
0.001	0.033	596519
0.001	0.034	596507
0.001	0.035	596611
0.001	0.036	596704
0.001	0.037	596729
0.001	0.038	596679
0.001	0.039	596579
0.001	0.04	596461
0.001	0.041	596358
0.001	0.042	596296
0.001	0.043	596283
0.001	0.044	596319
0.001	0.045	596388
0.001	0.046	596474
0.001	0.047	596556
0.001	0.048	596621
0.001	0.049	596660
0.001	0.05	596671
0.001	0.051	596655
0.001	0.052	596618
0.001	0.053	596568
0.001	0.054	596510
0.001	0.055	596452
0.001	0.056	596400
0.001	0.057	596360
0.001	0.058	596337
0.001	0.059	596335
0.001	0.06	596353
0.001	0.061	596388
0.001	0.062	596432
0.001	0.063	596478
0.001	0.064	596523
0.001	0.065	596567
0.001	0.066	596608
0.001	0.067	596644
0.001	0.068	596670
0.001	0.069	596684
0.001	0.07	596682
0.001	0.071	596666
0.001	0.072	596637
0.001	0.073	596598
0.001	0.074	596551
0.001	0.075	596497
0.001	0.076	596439
0.001	0.077	596378
0.001	0.078	596320
0.001	0.079	596270
0.001	0.08	596233
0.001	0.081	596211
0.001	0.082	596205
0.001	0.083	596211
0.001	0.084	596230
0.001	0.085	596260
0.001	0.086	596300
0.001	0.087	596348
0.001	0.088	596400
0.001	0.089	596452
0.001	0.09	596501
0.001	0.091	596545
0.001	0.092	596583
0.001	0.093	596614
0.001	0.094	596641
0.001	0.095	596662
0.001	0.096	596677
0.001	0.097	596687
0.001	0.098	596691
0.002	-0.099	595070
0.002	-0.098	595068
0.002	-0.097	595061
0.002	-0.096	595046
0.002	-0.095	595022
0.002	-0.094	594990
0.002	-0.093	594951
0.002	-0.092	594905
0.002	-0.091	594852
0.002	-0.09	594791
0.002	-0.089	594722
0.002	-0.088	594649
0.002	-0.087	594577
0.002	-0.086	594512
0.002	-0.085	594458
0.002	-0.084	594419
0.002	-0.083	594396
0.002	-0.082	594388
0.002	-0.081	594398
0.002	-0.08	594428
0.002	-0.079	594480
0.002	-0.078	594550
0.002	-0.077	594632
0.002	-0.076	594715
0.002	-0.075	594794
0.002	-0.074	594865
0.002	-0.073	594928
0.002	-0.072	594980
0.002	-0.071	595018
0.002	-0.07	595037
0.002	-0.069	595035
0.002	-0.068	595012
0.002	-0.067	594970
0.002	-0.066	594916
0.002	-0.065	594855
0.002	-0.064	594793
0.002	-0.063	594728
0.002	-0.062	594663
0.002	-0.061	594600
0.002	-0.06	594552
0.002	-0.059	594528
0.002	-0.058	594537
0.002	-0.057	594578
0.002	-0.056	594645
0.002	-0.055	594729
0.002	-0.054	594821
0.002	-0.053	594912
0.002	-0.052	594993
0.002	-0.051	595050
0.002	-0.05	595075
0.002	-0.049	595057
0.002	-0.048	594994
0.002	-0.047	594890
0.002	-0.046	594757
0.002	-0.045	594621
0.002	-0.044	594511
0.002	-0.043	594458
0.002	-0.042	594487
0.002	-0.041	594603
0.002	-0.04	594788
0.002	-0.039	594999
0.002	-0.038	595169
0.002	-0.037	595227
0.002	-0.036	595113
0.002	-0.035	594812
0.002	-0.034	594395
0.002	-0.033	594058
0.002	-0.032	594146
0.002	-0.031	595114
0.002	-0.03	597374
0.002	-0.029	598530
0.002	-0.028	599146
0.002	-0.027	599496
0.002	-0.026	599704
0.002	-0.025	599821
0.002	-0.024	599866
0.002	-0.023	599848
0.002	-0.022	599785
0.002	-0.021	599703
0.002	-0.02	599633
0.002	-0.019	599605
0.002	-0.018	599629
0.002	-0.017	599694
0.002	-0.016	599769
0.002	-0.015	599821
0.002	-0.014	599827
0.002	-0.013	599788
0.002	-0.012	599723
0.002	-0.011	599659
0.002	-0.01	599622
0.002	-0.009	599624
0.002	-0.008	599668
0.002	-0.007	599735
0.002	-0.006	599797
0.002	-0.005	599820
0.002	-0.004	599786
0.002	-0.003	599701
0.002	-0.002	599594
0.002	-0.001	599501
0.002	0	599501
0.002	0.001	599501
0.002	0.002	599594
0.002	0.003	599701
0.002	0.004	599786
0.002	0.005	599820
0.002	0.006	599797
0.002	0.007	599735
0.002	0.008	599668
0.002	0.009	599624
0.002	0.01	599622
0.002	0.011	599659
0.002	0.012	599723
0.002	0.013	599788
0.002	0.014	599827
0.002	0.015	599821
0.002	0.016	599769
0.002	0.017	599694
0.002	0.018	599629
0.002	0.019	599605
0.002	0.02	599633
0.002	0.021	599703
0.002	0.022	599785
0.002	0.023	599848
0.002	0.024	599866
0.002	0.025	599821
0.002	0.026	599704
0.002	0.027	599496
0.002	0.028	599146
0.002	0.029	598530
0.002	0.03	597374
0.002	0.031	595114
0.002	0.032	594146
0.002	0.033	594058
0.002	0.034	594395
0.002	0.035	594812
0.002	0.036	595113
0.002	0.037	595227
0.002	0.038	595169
0.002	0.039	594999
0.002	0.04	594788
0.002	0.041	594603
0.002	0.042	594487
0.002	0.043	594458
0.002	0.044	594511
0.002	0.045	594621
0.002	0.046	594757
0.002	0.047	594890
0.002	0.048	594994
0.002	0.049	595057
0.002	0.05	595075
0.002	0.051	595050
0.002	0.052	594993
0.002	0.053	594912
0.002	0.054	594821
0.002	0.055	594729
0.002	0.056	594645
0.002	0.057	594578
0.002	0.058	594537
0.002	0.059	594528
0.002	0.06	594552
0.002	0.061	594600
0.002	0.062	594663
0.002	0.063	594728
0.002	0.064	594793
0.002	0.065	594855
0.002	0.066	594916
0.002	0.067	594970
0.002	0.068	595012
0.002	0.069	595035
0.002	0.07	595037
0.002	0.071	595018
0.002	0.072	594980
0.002	0.073	594928
0.002	0.074	594865
0.002	0.075	594794
0.002	0.076	594715
0.002	0.077	594632
0.002	0.078	594550
0.002	0.079	594480
0.002	0.08	594428
0.002	0.081	594398
0.002	0.082	594388
0.002	0.083	594396
0.002	0.084	594419
0.002	0.085	594458
0.002	0.086	594512
0.002	0.087	594577
0.002	0.088	594649
0.002	0.089	594722
0.002	0.09	594791
0.002	0.091	594852
0.002	0.092	594905
0.002	0.093	594951
0.002	0.094	594990
0.002	0.095	595022
0.002	0.096	595046
0.002	0.097	595061
0.002	0.098	595068
0.003	-0.099	597344
0.003	-0.098	597341
0.003	-0.097	597333
0.003	-0.096	597317
0.003	-0.095	597291
0.003	-0.094	597259
0.003	-0.093	597223
0.003	-0.092	597183
0.003	-0.091	597140
0.003	-0.09	597091
0.003	-0.089	597038
0.003	-0.088	596984
0.003	-0.087	596931
0.003	-0.086	596885
0.003	-0.085	596850
0.003	-0.084	596827
0.003	-0.083	596815
0.003	-0.082	596813
0.003	-0.081	596822
0.003	-0.08	596846
0.003	-0.079	596886
0.003	-0.078	596941
0.003	-0.077	597004
0.003	-0.076	597066
0.003	-0.075	597122
0.003	-0.074	597171
0.003	-0.073	597213
0.003	-0.072	597247
0.003	-0.071	597271
0.003	-0.07	597279
0.003	-0.069	597268
0.003	-0.068	597238
0.003	-0.067	597191
0.003	-0.066	597134
0.003	-0.065	597074
0.003	-0.064	597016
0.003	-0.063	596959
0.003	-0.062	596902
0.003	-0.061	596850
0.003	-0.06	596812
0.003	-0.059	596801
0.003	-0.058	596823
0.003	-0.057	596877
0.003	-0.056	596955
0.003	-0.055	597048
0.003	-0.054	597147
0.003	-0.053	597243
0.003	-0.052	597325
0.003	-0.051	597382
0.003	-0.05	597401
0.003	-0.049	597373
0.003	-0.048	597295
0.003	-0.047	597171
0.003	-0.046	597015
0.003	-0.045	596855
0.003	-0.044	596726
0.003	-0.043	596665
0.003	-0.042	596704
0.003	-0.041	596854
0.003	-0.04	597097
0.003	-0.039	597380
0.003	-0.038	597614
0.003	-0.037	597691
0.003	-0.036	597505
0.003	-0.035	596996
0.003	-0.034	596208
0.003	-0.033	595347
0.003	-0.032	594827
0.003	-0.031	595275
0.003	-0.03	597504
0.003	-0.029	598619
0.003	-0.028	599179
0.003	-0.027	599472
0.003	-0.026	599630
0.003	-0.025	599710
0.003	-0.024	599733
0.003	-0.023	599710
0.003	-0.022	599654
0.003	-0.021	599585
0.003	-0.02	599527
0.003	-0.019	599502
0.003	-0.018	599521
0.003	-0.017	599573
0.003	-0.016	599633
0.003	-0.015	599668
0.003	-0.014	599664
0.003	-0.013	599624
0.003	-0.012	599569
0.003	-0.011	599520
0.003	-0.01	599493
0.003	-0.009	599498
0.003	-0.008	599535
0.003	-0.007	599592
0.003	-0.006	599642
0.003	-0.005	599658
0.003	-0.004	599622
0.003	-0.003	599545
0.003	-0.002	599456
0.003	-0.001	599385
0.003	0	599385
0.003	0.001	599385
0.003	0.002	599456
0.003	0.003	599545
0.003	0.004	599622
0.003	0.005	599658
0.003	0.006	599642
0.003	0.007	599592
0.003	0.008	599535
0.003	0.009	599498
0.003	0.01	599493
0.003	0.011	599520
0.003	0.012	599569
0.003	0.013	599624
0.003	0.014	599664
0.003	0.015	599668
0.003	0.016	599633
0.003	0.017	599573
0.003	0.018	599521
0.003	0.019	599502
0.003	0.02	599527
0.003	0.021	599585
0.003	0.022	599654
0.003	0.023	599710
0.003	0.024	599733
0.003	0.025	599710
0.003	0.026	599630
0.003	0.027	599472
0.003	0.028	599179
0.003	0.029	598619
0.003	0.03	597504
0.003	0.031	595275
0.003	0.032	594827
0.003	0.033	595347
0.003	0.034	596208
0.003	0.035	596996
0.003	0.036	597505
0.003	0.037	597691
0.003	0.038	597614
0.003	0.039	597380
0.003	0.04	597097
0.003	0.041	596854
0.003	0.042	596704
0.003	0.043	596665
0.003	0.044	596726
0.003	0.045	596855
0.003	0.046	597015
0.003	0.047	597171
0.003	0.048	597295
0.003	0.049	597373
0.003	0.05	597401
0.003	0.051	597382
0.003	0.052	597325
0.003	0.053	597243
0.003	0.054	597147
0.003	0.055	597048
0.003	0.056	596955
0.003	0.057	596877
0.003	0.058	596823
0.003	0.059	596801
0.003	0.06	596812
0.003	0.061	596850
0.003	0.062	596902
0.003	0.063	596959
0.003	0.064	597016
0.003	0.065	597074
0.003	0.066	597134
0.003	0.067	597191
0.003	0.068	597238
0.003	0.069	597268
0.003	0.07	597279
0.003	0.071	597271
0.003	0.072	597247
0.003	0.073	597213
0.003	0.074	597171
0.003	0.075	597122
0.003	0.076	597066
0.003	0.077	597004
0.003	0.078	596941
0.003	0.079	596886
0.003	0.08	596846
0.003	0.081	596822
0.003	0.082	596813
0.003	0.083	596815
0.003	0.084	596827
0.003	0.085	596850
0.003	0.086	596885
0.003	0.087	596931
0.003	0.088	596984
0.003	0.089	597038
0.003	0.09	597091
0.003	0.091	597140
0.003	0.092	597183
0.003	0.093	597223
0.003	0.094	597259
0.003	0.095	597291
0.003	0.096	597317
0.003	0.097	597333
0.003	0.098	597341
0.004	-0.099	602280
0.004	-0.098	602276
0.004	-0.097	602266
0.004	-0.096	602248
0.004	-0.095	602221
0.004	-0.094	602191
0.004	-0.093	602161
0.004	-0.092	602132
0.004	-0.091	602106
0.004	-0.09	602081
0.004	-0.089	602057
0.004	-0.088	602035
0.004	-0.087	602018
0.004	-0.086	602006
0.004	-0.085	602002
0.004	-0.084	602005
0.004	-0.083	602013
0.004	-0.082	602020
0.004	-0.081	602027
0.004	-0.08	602038
0.004	-0.079	602055
0.004	-0.078	602080
0.004	-0.077	602106
0.004	-0.076	602128
0.004	-0.075	602144
0.004	-0.074	602155
0.004	-0.073	602164
0.004	-0.072	602170
0.004	-0.071	602171
0.004	-0.07	602162
0.004	-0.069	602142
0.004	-0.068	602107
0.004	-0.067	602060
0.004	-0.066	602007
0.004	-0.065	601955
0.004	-0.064	601907
0.004	-0.063	601864
0.004	-0.062	601825
0.004	-0.061	601791
0.004	-0.06	601772
0.004	-0.059	601778
0.004	-0.058	601813
0.004	-0.057	601875
0.004	-0.056	601953
0.004	-0.055	602041
0.004	-0.054	602132
0.004	-0.053	602220
0.004	-0.052	602293
0.004	-0.051	602339
0.004	-0.05	602345
0.004	-0.049	602304
0.004	-0.048	602213
0.004	-0.047	602075
0.004	-0.046	601903
0.004	-0.045	601723
0.004	-0.044	601572
0.004	-0.043	601490
0.004	-0.042	601517
0.004	-0.041	601677
0.004	-0.04	601966
0.004	-0.039	602334
0.004	-0.038	602687
0.004	-0.037	602886
0.004	-0.036	602771
0.004	-0.035	602210
0.004	-0.034	601168
0.004	-0.033	599785
0.004	-0.032	598447
0.004	-0.031	597819
0.004	-0.03	598873
0.004	-0.029	599353
0.004	-0.028	599547
0.004	-0.027	599608
0.004	-0.026	599612
0.004	-0.025	599594
0.004	-0.024	599567
0.004	-0.023	599540
0.004	-0.022	599514
0.004	-0.021	599489
0.004	-0.02	599467
0.004	-0.019	599454
0.004	-0.018	599454
0.004	-0.017	599466
0.004	-0.016	599477
0.004	-0.015	599475
0.004	-0.014	599458
0.004	-0.013	599433
0.004	-0.012	599412
0.004	-0.011	599403
0.004	-0.01	599402
0.004	-0.009	599409
0.004	-0.008	599421
0.004	-0.007	599438
0.004	-0.006	599450
0.004	-0.005	599446
0.004	-0.004	599423
0.004	-0.003	599390
0.004	-0.002	599365
0.004	-0.001	599356
0.004	0	599356
0.004	0.001	599356
0.004	0.002	599365
0.004	0.003	599390
0.004	0.004	599423
0.004	0.005	599446
0.004	0.006	599450
0.004	0.007	599438
0.004	0.008	599421
0.004	0.009	599409
0.004	0.01	599402
0.004	0.011	599403
0.004	0.012	599412
0.004	0.013	599433
0.004	0.014	599458
0.004	0.015	599475
0.004	0.016	599477
0.004	0.017	599466
0.004	0.018	599454
0.004	0.019	599454
0.004	0.02	599467
0.004	0.021	599489
0.004	0.022	599514
0.004	0.023	599540
0.004	0.024	599567
0.004	0.025	599594
0.004	0.026	599612
0.004	0.027	599608
0.004	0.028	599547
0.004	0.029	599353
