
0.001	-0.099	601441
0.001	-0.098	601440
0.001	-0.097	601437
0.001	-0.096	601434
0.001	-0.095	601429
0.001	-0.094	601424
0.001	-0.093	601418
0.001	-0.092	601414
0.001	-0.091	601410
0.001	-0.09	601408
0.001	-0.089	601407
0.001	-0.088	601409
0.001	-0.087	601413
0.001	-0.086	601419
0.001	-0.085	601426
0.001	-0.084	601435
0.001	-0.083	601444
0.001	-0.082	601454
0.001	-0.081	601464
0.001	-0.08	601474
0.001	-0.079	601483
0.001	-0.078	601492
0.001	-0.077	601501
0.001	-0.076	601508
0.001	-0.075	601513
0.001	-0.074	601517
0.001	-0.073	601520
0.001	-0.072	601522
0.001	-0.071	601524
0.001	-0.07	601525
0.001	-0.069	601526
0.001	-0.068	601528
0.001	-0.067	601529
0.001	-0.066	601531
0.001	-0.065	601532
0.001	-0.064	601533
0.001	-0.063	601533
0.001	-0.062	601532
0.001	-0.061	601532
0.001	-0.06	601531
0.001	-0.059	601531
0.001	-0.058	601531
0.001	-0.057	601532
0.001	-0.056	601534
0.001	-0.055	601538
0.001	-0.054	601545
0.001	-0.053	601554
0.001	-0.052	601567
0.001	-0.051	601585
0.001	-0.05	601608
0.001	-0.049	601636
0.001	-0.048	601669
0.001	-0.047	601707
0.001	-0.046	601749
0.001	-0.045	601792
0.001	-0.044	601837
0.001	-0.043	601881
0.001	-0.042	601924
0.001	-0.041	601963
0.001	-0.04	601998
0.001	-0.039	602028
0.001	-0.038	602051
0.001	-0.037	602067
0.001	-0.036	602076
0.001	-0.035	602080
0.001	-0.034	602082
0.001	-0.033	602086
0.001	-0.032	602086
0.001	-0.031	601970
0.001	-0.03	600918
0.001	-0.029	602060
0.001	-0.028	604112
0.001	-0.027	602329
0.001	-0.026	601758
0.001	-0.025	600202
0.001	-0.024	603883
0.001	-0.023	599955
0.001	-0.022	601906
0.001	-0.021	601882
0.001	-0.02	599823
0.001	-0.019	602883
0.001	-0.018	602208
0.001	-0.017	600468
0.001	-0.016	600958
0.001	-0.015	601423
0.001	-0.014	600111
0.001	-0.013	601879
0.001	-0.012	600174
0.001	-0.011	602840
0.001	-0.01	600218
0.001	-0.009	602568
0.001	-0.008	600711
0.001	-0.007	599873
0.001	-0.006	603363
0.001	-0.005	602760
0.001	-0.004	600528
0.001	-0.003	603371
0.001	-0.002	602217
0.001	-0.001	603317
0.001	0	603317
0.001	0.001	603317
0.001	0.002	602217
0.001	0.003	603371
0.001	0.004	600528
0.001	0.005	602760
0.001	0.006	603363
0.001	0.007	599873
0.001	0.008	600711
0.001	0.009	602568
0.001	0.01	600218
0.001	0.011	602840
0.001	0.012	600174
0.001	0.013	601879
0.001	0.014	600111
0.001	0.015	601423
0.001	0.016	600958
0.001	0.017	600468
0.001	0.018	602208
0.001	0.019	602883
0.001	0.02	599823
0.001	0.021	601882
0.001	0.022	601906
0.001	0.023	599955
0.001	0.024	603883
0.001	0.025	600202
0.001	0.026	601758
0.001	0.027	602329
0.001	0.028	604112
0.001	0.029	602060
0.001	0.03	600918
0.001	0.031	601970
0.001	0.032	602086
0.001	0.033	602086
0.001	0.034	602082
0.001	0.035	602080
0.001	0.036	602076
0.001	0.037	602067
0.001	0.038	602051
0.001	0.039	602028
0.001	0.04	601998
0.001	0.041	601963
0.001	0.042	601924
0.001	0.043	601881
0.001	0.044	601837
0.001	0.045	601792
0.001	0.046	601749
0.001	0.047	601707
0.001	0.048	601669
0.001	0.049	601636
0.001	0.05	601608
0.001	0.051	601585
0.001	0.052	601567
0.001	0.053	601554
0.001	0.054	601545
0.001	0.055	601538
0.001	0.056	601534
0.001	0.057	601532
0.001	0.058	601531
0.001	0.059	601531
0.001	0.06	601531
0.001	0.061	601532
0.001	0.062	601532
0.001	0.063	601533
0.001	0.064	601533
0.001	0.065	601532
0.001	0.066	601531
0.001	0.067	601529
0.001	0.068	601528
0.001	0.069	601526
0.001	0.07	601525
0.001	0.071	601524
0.001	0.072	601522
0.001	0.073	601520
0.001	0.074	601517
