
0.001	-0.099	601924
0.001	-0.098	601924
0.001	-0.097	601925
0.001	-0.096	601924
0.001	-0.095	601922
0.001	-0.094	601918
0.001	-0.093	601913
0.001	-0.092	601908
0.001	-0.091	601904
0.001	-0.09	601903
0.001	-0.089	601905
0.001	-0.088	601910
0.001	-0.087	601917
0.001	-0.086	601925
0.001	-0.085	601932
0.001	-0.084	601939
0.001	-0.083	601945
0.001	-0.082	601950
0.001	-0.081	601955
0.001	-0.08	601962
0.001	-0.079	601971
0.001	-0.078	601981
0.001	-0.077	601991
0.001	-0.076	601998
0.001	-0.075	602002
0.001	-0.074	602002
0.001	-0.073	602000
0.001	-0.072	601999
0.001	-0.071	601998
0.001	-0.07	602001
0.001	-0.069	602007
0.001	-0.068	602015
0.001	-0.067	602023
0.001	-0.066	602028
0.001	-0.065	602029
0.001	-0.064	602025
0.001	-0.063	602016
0.001	-0.062	602001
0.001	-0.061	601982
0.001	-0.06	601960
0.001	-0.059	601936
0.001	-0.058	601912
0.001	-0.057	601889
0.001	-0.056	601867
0.001	-0.055	601848
0.001	-0.054	601834
0.001	-0.053	601824
0.001	-0.052	601821
0.001	-0.051	601824
0.001	-0.05	601833
0.001	-0.049	601847
0.001	-0.048	601864
0.001	-0.047	601883
0.001	-0.046	601899
0.001	-0.045	601913
0.001	-0.044	601920
0.001	-0.043	601922
0.001	-0.042	601919
0.001	-0.041	601916
0.001	-0.04	601915
0.001	-0.039	601918
0.001	-0.038	601922
0.001	-0.037	601921
0.001	-0.036	601909
0.001	-0.035	601889
0.001	-0.034	601871
0.001	-0.033	601839
0.001	-0.032	601680
0.001	-0.031	601153
0.001	-0.03	600283
0.001	-0.029	600043
0.001	-0.028	599973
0.001	-0.027	599946
0.001	-0.026	599929
0.001	-0.025	599917
0.001	-0.024	599912
0.001	-0.023	599913
0.001	-0.022	599923
0.001	-0.021	599939
0.001	-0.02	599956
0.001	-0.019	599970
0.001	-0.018	599976
0.001	-0.017	599970
0.001	-0.016	599952
0.001	-0.015	599924
0.001	-0.014	599888
0.001	-0.013	599848
0.001	-0.012	599810
0.001	-0.011	599777
0.001	-0.01	599755
0.001	-0.009	599749
0.001	-0.008	599761
0.001	-0.007	599793
0.001	-0.006	599839
0.001	-0.005	599896
0.001	-0.004	599955
0.001	-0.003	600011
0.001	-0.002	600057
0.001	-0.001	600090
0.001	0	600090
0.001	0.001	600090
0.001	0.002	600057
0.001	0.003	600011
0.001	0.004	599955
0.001	0.005	599896
0.001	0.006	599839
0.001	0.007	599793
0.001	0.008	599761
0.001	0.009	599749
0.001	0.01	599755
0.001	0.011	599777
0.001	0.012	599810
0.001	0.013	599848
0.001	0.014	599888
0.001	0.015	599924
0.001	0.016	599952
0.001	0.017	599970
0.001	0.018	599976
0.001	0.019	599970
0.001	0.02	599956
0.001	0.021	599939
0.001	0.022	599923
0.001	0.023	599913
0.001	0.024	599912
0.001	0.025	599917
0.001	0.026	599929
0.001	0.027	599946
0.001	0.028	599973
0.001	0.029	600043
0.001	0.03	600283
0.001	0.031	601153
0.001	0.032	601680
0.001	0.033	601839
