
7.9e-06	100168	100000	100000	100000	100000	100000
8e-06	100171	100000	100000	100000	100000	100000
8.1e-06	100174	100000	100000	100000	100000	100000
8.2e-06	100177	100000	100000	100000	100000	100000
8.3e-06	100180	100000	100000	100000	100000	100000
8.4e-06	100182	100000	100000	100000	100000	100000
8.5e-06	100185	100000	100000	100000	100000	100000
8.6e-06	100188	100000	100000	100000	100000	100000
8.7e-06	100191	100000	100000	100000	100000	100000
8.8e-06	100195	100000	100000	100000	100000	100000
8.9e-06	100198	100000	100000	100000	100000	100000
9e-06	100201	100000	100000	100000	100000	100000
9.1e-06	100205	100000	100000	100000	100000	100000
9.2e-06	100208	100000	100000	100000	100000	100000
9.3e-06	100212	100000	100000	100000	100000	100000
9.4e-06	100216	100000	100000	100000	100000	100000
9.5e-06	100219	100000	100000	100000	100000	100000
9.6e-06	100223	100000	100000	100000	100000	100000
9.7e-06	100227	100000	100000	100000	100000	100000
9.8e-06	100231	100000	100000	100000	100000	100000
9.9e-06	100234	100000	100000	100000	100000	100000
1e-05	100238	100000	100000	100000	100000	100000
1.01e-05	100242	100000	100000	100000	100000	100000
1.02e-05	100246	100000	100000	100000	100000	100000
1.03e-05	100250	100000	100000	100000	100000	100000
1.04e-05	100254	100000	100000	100000	100000	100000
1.05e-05	100258	100000	100000	100000	100000	100000
1.06e-05	100262	100000	100000	100000	100000	100000
1.07e-05	100267	100000	100000	100000	100000	100000
1.08e-05	100271	100000	100000	100000	100000	100000
1.09e-05	100276	100000	100000	100000	100000	100000
1.1e-05	100280	100000	100000	100000	100000	100000
1.11e-05	100285	100000	100000	100000	100000	100000
1.12e-05	100290	100000	100000	100000	100000	100000
1.13e-05	100294	100000	100000	100000	100000	100000
1.14e-05	100299	100000	100000	100000	100000	100000
1.15e-05	100304	100000	100000	100000	100000	100000
1.16e-05	100309	100000	100000	100000	100000	100000
1.17e-05	100315	100000	100000	100000	100000	100000
1.18e-05	100320	100000	100000	100000	100000	100000
1.19e-05	100325	100000	100000	100000	100000	100000
1.2e-05	100330	100000	100000	100000	100000	100000
1.21e-05	100336	100000	100000	100000	100000	100000
1.22e-05	100341	100000	100000	100000	100000	100000
1.23e-05	100347	100000	100000	100000	100000	100000
1.24e-05	100352	100000	100000	100000	100000	100000
1.25e-05	100358	100000	100000	100000	100000	100000
1.26e-05	100364	100000	100000	100000	100000	100000
1.27e-05	100369	100000	100000	100000	100000	100000
1.28e-05	100375	100000	100000	100000	100000	100000
1.29e-05	100382	100000	100000	100000	100000	100000
1.3e-05	100388	100000	100000	100000	100000	100000
1.31e-05	100394	100000	100000	100000	100000	100000
1.32e-05	100400	100000	100000	100000	100000	100000
1.33e-05	100407	100000	100000	100000	100000	100000
1.34e-05	100414	100000	100000	100000	100000	100000
1.35e-05	100420	100000	100000	100000	100000	100000
1.36e-05	100427	100000	100000	100000	100000	100000
1.37e-05	100434	100000	100000	100000	100000	100000
1.38e-05	100441	100000	100000	100000	100000	100000
1.39e-05	100448	100000	100000	100000	100000	100000
1.4e-05	100455	100000	100000	100000	100000	100000
1.41e-05	100463	100000	100000	100000	100000	100000
1.42e-05	100470	100000	100000	100000	100000	100000
1.43e-05	100477	100000	100000	100000	100000	100000
1.44e-05	100485	100000	100000	100000	100000	100000
1.45e-05	100493	100000	100000	100000	100000	100000
1.46e-05	100500	100000	100000	100000	100000	100000
1.47e-05	100508	100000	100000	100000	100000	100000
1.48e-05	100516	100000	100000	100000	100000	100000
1.49e-05	100525	100000	100000	100000	100000	100000
1.5e-05	100533	100000	100000	100000	100000	100000
1.51e-05	100541	100000	100000	100000	100000	100000
1.52e-05	100550	100000	100000	100000	100000	100000
1.53e-05	100559	100000	100000	100000	100000	100000
1.54e-05	100567	100000	100000	100000	100000	100000
1.55e-05	100576	100000	100000	100000	100000	100000
1.56e-05	100586	100000	100000	100000	100000	100000
1.57e-05	100595	100000	100000	100000	100000	100000
1.58e-05	100604	100000	100000	100000	100000	100000
1.59e-05	100614	100000	100000	100000	100000	100000
1.6e-05	100623	100000	100000	100000	100000	100000
1.61e-05	100633	100000	100000	100000	100000	100000
1.62e-05	100643	100000	100000	100000	100000	100000
1.63e-05	100653	100000	100000	100000	100000	100000
1.64e-05	100663	100000	100000	100000	100000	100000
1.65e-05	100673	100000	100000	100000	100000	100000
1.66e-05	100684	100000	100000	100000	100000	100000
1.67e-05	100694	100000	100000	100000	100000	100000
1.68e-05	100705	100000	100000	100000	100000	100000
1.69e-05	100716	100000	100000	100000	100000	100000
1.7e-05	100727	100000	100000	100000	100000	100000
1.71e-05	100738	100000	100000	100000	100000	100000
1.72e-05	100750	100000	100000	100000	100000	100000
1.73e-05	100761	100000	100000	100000	100000	100000
1.74e-05	100773	100000	100000	100000	100000	100000
1.75e-05	100785	100000	100000	100000	100000	100000
1.76e-05	100797	100000	100000	100000	100000	100000
1.77e-05	100809	100000	100000	100000	100000	100000
1.78e-05	100822	100000	100000	100000	100000	100000
1.79e-05	100835	100000	100000	100000	100000	100000
1.8e-05	100847	100000	100000	100000	100000	100000
1.81e-05	100860	100000	100000	100000	100000	100000
1.82e-05	100873	100000	100000	100000	100000	100000
1.83e-05	100887	100000	100000	100000	100000	100000
1.84e-05	100900	100000	100000	100000	100000	100000
1.85e-05	100914	100000	100000	100000	100000	100000
1.86e-05	100928	100000	100000	100000	100000	100000
1.87e-05	100942	100000	100000	100000	100000	100000
1.88e-05	100956	100000	100000	100000	100000	100000
1.89e-05	100970	100000	100000	100000	100000	100000
1.9e-05	100985	100000	100000	100000	100000	100000
1.91e-05	101000	100000	100000	100000	100000	100000
1.92e-05	101015	100000	100000	100000	100000	100000
1.93e-05	101030	100000	100000	100000	100000	100000
1.94e-05	101046	100000	100000	100000	100000	100000
1.95e-05	101061	100000	100000	100000	100000	100000
1.96e-05	101077	100000	100000	100000	100000	100000
1.97e-05	101093	100000	100000	100000	100000	100000
1.98e-05	101110	100000	100000	100000	100000	100000
1.99e-05	101126	100000	100000	100000	100000	100000
2e-05	101143	100000	100000	100000	100000	100000
2.01e-05	101160	100000	100000	100000	100000	100000
2.02e-05	101178	100000	100000	100000	100000	100000
2.03e-05	101195	100000	100000	100000	100000	100000
2.04e-05	101213	100000	100000	100000	100000	100000
2.05e-05	101231	100000	100000	100000	100000	100000
2.06e-05	101249	100000	100000	100000	100000	100000
2.07e-05	101267	100000	100000	100000	100000	100000
2.08e-05	101286	100000	100000	100000	100000	100000
2.09e-05	101305	100000	100000	100000	100000	100000
2.1e-05	101324	100000	100000	100000	100000	100000
2.11e-05	101344	100000	100000	100000	100000	100000
2.12e-05	101363	100000	100000	100000	100000	100000
2.13e-05	101383	100000	100000	100000	100000	100000
2.14e-05	101404	100000	100000	100000	100000	100000
2.15e-05	101424	100000	100000	100000	100000	100000
2.16e-05	101445	100000	100000	100000	100000	100000
2.17e-05	101466	100000	100000	100000	100000	100000
2.18e-05	101488	100000	100000	100000	100000	100000
2.19e-05	101509	100000	100000	100000	100000	100000
2.2e-05	101531	100000	100000	100000	100000	100000
2.21e-05	101553	100000	100000	100000	100000	100000
2.22e-05	101576	100000	100000	100000	100000	100000
2.23e-05	101599	100000	100000	100000	100000	100000
2.24e-05	101622	100000	100000	100000	100000	100000
2.25e-05	101645	100000	100000	100000	100000	100000
2.26e-05	101669	100000	100000	100000	100000	100000
2.27e-05	101693	100000	100000	100000	100000	100000
2.28e-05	101717	100000	100000	100000	100000	100000
2.29e-05	101742	100000	100000	100000	100000	100000
2.3e-05	101767	100000	100000	100000	100000	100000
2.31e-05	101792	100000	100000	100000	100000	100000
2.32e-05	101818	100000	100000	100000	100000	100000
2.33e-05	101844	100000	100000	100000	100000	100000
2.34e-05	101870	100000	100000	100000	100000	100000
2.35e-05	101897	100000	100000	100000	100000	100000
2.36e-05	101924	100000	100000	100000	100000	100000
2.37e-05	101951	100000	100000	100000	100000	100000
2.38e-05	101979	100000	100000	100000	100000	100000
2.39e-05	102007	100000	100000	100000	100000	100000
2.4e-05	102036	100000	100000	100000	100000	100000
2.41e-05	102064	100000	100000	100000	100000	100000
2.42e-05	102094	100000	100000	100000	100000	100000
2.43e-05	102123	100000	100000	100000	100000	100000
2.44e-05	102153	100000	100000	100000	100000	100000
2.45e-05	102183	100000	100000	100000	100000	100000
2.46e-05	102214	100000	100000	100000	100000	100000
2.47e-05	102245	100000	100000	100000	100000	100000
2.48e-05	102276	100000	100000	100000	100000	100000
2.49e-05	102308	100000	100000	100000	100000	100000
2.5e-05	102340	100000	100000	100000	100000	100000
2.51e-05	102373	100000	100000	100000	100000	100000
2.52e-05	102406	100000	100000	100000	100000	100000
2.53e-05	102440	100000	100000	100000	100000	100000
2.54e-05	102473	100000	100000	100000	100000	100000
2.55e-05	102508	100000	100000	100000	100000	100000
2.56e-05	102543	100000	100000	100000	100000	100000
2.57e-05	102578	100000	100000	100000	100000	100000
2.58e-05	102613	100000	100000	100000	100000	100000
2.59e-05	102650	100000	100000	100000	100000	100000
2.6e-05	102686	100000	100000	100000	100000	100000
2.61e-05	102723	100000	100000	100000	100000	100000
2.62e-05	102760	100000	100000	100000	100000	100000
2.63e-05	102798	100000	100000	100000	100000	100000
2.64e-05	102837	100000	100000	100000	100000	100000
2.65e-05	102876	100000	100000	100000	100000	100000
2.66e-05	102915	100000	100000	100000	100000	100000
2.67e-05	102955	100000	100000	100000	100000	100000
2.68e-05	102995	100000	100000	100000	100000	100000
2.69e-05	103036	100000	100000	100000	100000	100000
2.7e-05	103077	100000	100000	100000	100000	100000
2.71e-05	103119	100000	100000	100000	100000	100000
2.72e-05	103161	100000	100000	100000	100000	100000
2.73e-05	103204	100000	100000	100000	100000	100000
2.74e-05	103247	100000	100000	100000	100000	100000
2.75e-05	103291	100000	100000	100000	100000	100000
2.76e-05	103335	100000	100000	100000	100000	100000
2.77e-05	103380	100000	100000	100000	100000	100000
2.78e-05	103426	100000	100000	100000	100000	100000
2.79e-05	103472	100000	100000	100000	100000	100000
2.8e-05	103518	100000	100000	100000	100000	100000
2.81e-05	103565	100000	100000	100000	100000	100000
2.82e-05	103613	100000	100000	100000	100000	100000
2.83e-05	103661	100000	100000	100000	100000	100000
2.84e-05	103710	100000	100000	100000	100000	100000
2.85e-05	103760	100000	100000	100000	100000	100000
2.86e-05	103810	100000	100000	100000	100000	100000
2.87e-05	103860	100000	100000	100000	100000	100000
2.88e-05	103911	100000	100000	100000	100000	100000
2.89e-05	103963	100000	100000	100000	100000	100000
2.9e-05	104015	100000	100000	100000	100000	100000
2.91e-05	104068	100000	100000	100000	100000	100000
2.92e-05	104122	100000	100000	100000	100000	100000
2.93e-05	104176	100000	100000	100000	100000	100000
2.94e-05	104231	100000	100000	100000	100000	100000
2.95e-05	104287	100000	100000	100000	100000	100000
2.96e-05	104343	100000	100000	100000	100000	100000
2.97e-05	104400	100000	100000	100000	100000	100000
2.98e-05	104457	100000	100000	100000	100000	100000
2.99e-05	104516	100000	100000	100000	100000	100000
3e-05	104574	100000	100000	100000	100000	100000
3.01e-05	104634	100000	100000	100000	100000	100000
3.02e-05	104694	100000	100000	100000	100000	100000
3.03e-05	104755	100000	100000	100000	100000	100000
3.04e-05	104817	100000	100000	100000	100000	100000
3.05e-05	104879	100000	100000	100000	100000	100000
3.06e-05	104942	100000	100000	100000	100000	100000
3.07e-05	105006	100000	100000	100000	100000	100000
3.08e-05	105070	100000	100000	100000	100000	100000
3.09e-05	105136	100000	100000	100000	100000	100000
3.1e-05	105202	100000	100000	100000	100000	100000
3.11e-05	105268	100000	100000	100000	100000	100000
3.12e-05	105336	100000	100000	100000	100000	100000
3.13e-05	105404	100000	100000	100000	100000	100000
3.14e-05	105473	100000	100000	100000	100000	100000
3.15e-05	105543	100000	100000	100000	100000	100000
3.16e-05	105613	100000	100000	100000	100000	100000
3.17e-05	105685	100000	100000	100000	100000	100000
3.18e-05	105757	100000	100000	100000	100000	100000
3.19e-05	105830	100000	100000	100000	100000	100000
3.2e-05	105904	100000	100000	100000	100000	100000
3.21e-05	105978	100000	100000	100000	100000	100000
3.22e-05	106054	100000	100000	100000	100000	100000
3.23e-05	106130	100000	100000	100000	100000	100000
3.24e-05	106207	100000	100000	100000	100000	100000
3.25e-05	106285	100000	100000	100000	100000	100000
3.26e-05	106364	100000	100000	100000	100000	100000
3.27e-05	106444	100000	100000	100000	100000	100000
3.28e-05	106525	100000	100000	100000	100000	100000
3.29e-05	106606	100000	100000	100000	100000	100000
3.3e-05	106688	100000	100000	100000	100000	100000
3.31e-05	106772	100000	100000	100000	100000	100000
3.32e-05	106856	100000	100000	100000	100000	100000
3.33e-05	106941	100000	100000	100000	100000	100000
3.34e-05	107027	100000	100000	100000	100000	100000
3.35e-05	107114	100000	100000	100000	100000	100000
3.36e-05	107202	100000	100000	100000	100000	100000
3.37e-05	107291	100000	100000	100000	100000	100000
3.38e-05	107381	100000	100000	100000	100000	100000
3.39e-05	107472	100000	100000	100000	100000	100000
3.4e-05	107563	100000	100000	100000	100000	100000
3.41e-05	107656	100000	100000	100000	100000	100000
3.42e-05	107750	100000	100000	100000	100000	100000
3.43e-05	107845	100000	100000	100000	100000	100000
3.44e-05	107941	100000	100000	100000	100000	100000
3.45e-05	108037	100000	100000	100000	100000	100000
3.46e-05	108135	100000	100000	100000	100000	100000
3.47e-05	108234	100000	100000	100000	100000	100000
3.48e-05	108334	100000	100000	100000	100000	100000
3.49e-05	108435	100000	100000	100000	100000	100000
3.5e-05	108537	100000	100000	100000	100000	100000
3.51e-05	108640	100000	100000	100000	100000	100000
3.52e-05	108745	100000	100000	100000	100000	100000
3.53e-05	108850	100000	100000	100000	100000	100000
3.54e-05	108956	100000	100000	100000	100000	100000
3.55e-05	109064	100000	100000	100000	100000	100000
3.56e-05	109172	100000	100000	100000	100000	100000
3.57e-05	109282	100000	100000	100000	100000	100000
3.58e-05	109393	100000	100000	100000	100000	100000
3.59e-05	109505	100000	100000	100000	100000	100000
3.6e-05	109618	100000	100000	100000	100000	100000
3.61e-05	109733	100000	100000	100000	100000	100000
3.62e-05	109848	100000	100000	100000	100000	100000
3.63e-05	109965	100000	100000	100000	100000	100000
3.64e-05	110083	100000	100000	100000	100000	100000
3.65e-05	110202	100000	100000	100000	100000	100000
3.66e-05	110323	100000	100000	100000	100000	100000
3.67e-05	110444	100000	100000	100000	100000	100000
3.68e-05	110567	100000	100000	100000	100000	100000
3.69e-05	110691	100000	100000	100000	100000	100000
3.7e-05	110817	100000	100000	100000	100000	100000
3.71e-05	110943	100000	100000	100000	100000	100000
3.72e-05	111071	100000	100000	100000	100000	100000
3.73e-05	111200	100000	100000	100000	100000	100000
3.74e-05	111331	100000	100000	100000	100000	100000
3.75e-05	111463	100000	100000	100000	100000	100000
3.76e-05	111596	100000	100000	100000	100000	100000
3.77e-05	111730	100000	100000	100000	100000	100000
3.78e-05	111866	100000	100000	100000	100000	100000
3.79e-05	112003	100000	100000	100000	100000	100000
3.8e-05	112142	100000	100000	100000	100000	100000
3.81e-05	112282	100000	100000	100000	100000	100000
3.82e-05	112423	100000	100000	100000	100000	100000
3.83e-05	112566	100000	100000	100000	100000	100000
3.84e-05	112710	100000	100000	100000	100000	100000
3.85e-05	112855	100000	100000	100000	100000	100000
3.86e-05	113002	100000	100000	100000	100000	100000
3.87e-05	113150	100000	100000	100000	100000	100000
3.88e-05	113300	100000	100000	100000	100000	100000
3.89e-05	113451	100000	100000	100000	100000	100000
3.9e-05	113604	100000	100000	100000	100000	100000
3.91e-05	113758	100000	100000	100000	100000	100000
3.92e-05	113914	100000	100000	100000	100000	100000
3.93e-05	114071	100000	100000	100000	100000	100000
3.94e-05	114230	100000	100000	100000	100000	100000
3.95e-05	114390	100000	100000	100000	100000	100000
3.96e-05	114552	100000	100000	100000	100000	100000
3.97e-05	114715	100000	100000	100000	100000	100000
3.98e-05	114880	100000	100000	100000	100000	100000
3.99e-05	115046	100000	100000	100000	100000	100000
4e-05	115214	100000	100000	100000	100000	100000
4.01e-05	115384	100000	100000	100000	100000	100000
4.02e-05	115555	100000	100000	100000	100000	100000
4.03e-05	115728	100000	100000	100000	100000	100000
4.04e-05	115903	100000	100000	100000	100000	100000
4.05e-05	116079	100000	100000	100000	100000	100000
4.06e-05	116256	100000	100000	100000	100000	100000
4.07e-05	116436	100000	100000	100000	100000	100000
4.08e-05	116617	100000	100000	100000	100000	100000
4.09e-05	116800	100000	100000	100000	100000	100000
4.1e-05	116984	100000	100000	100000	100000	100000
4.11e-05	117170	100000	100000	100000	100000	100000
4.12e-05	117358	100000	100000	100000	100000	100000
4.13e-05	117548	100000	100000	100000	100000	100000
4.14e-05	117739	100000	100000	100000	100000	100000
4.15e-05	117932	100000	100000	100000	100000	100000
4.16e-05	118127	100000	100000	100000	100000	100000
4.17e-05	118324	100000	100000	100000	100000	100000
4.18e-05	118522	100000	100000	100000	100000	100000
4.19e-05	118722	100000	100000	100000	100000	100000
4.2e-05	118924	100000	100000	100000	100000	100000
4.21e-05	119128	100000	100000	100000	100000	100000
4.22e-05	119334	100000	100000	100000	100000	100000
4.23e-05	119542	100000	100000	100000	100000	100000
4.24e-05	119751	100000	100000	100000	100000	100000
4.25e-05	119962	100000	100000	100000	100000	100000
4.26e-05	120176	100000	100000	100000	100000	100000
4.27e-05	120391	100000	100000	100000	100000	100000
4.28e-05	120608	100000	100000	100000	100000	100000
4.29e-05	120827	100000	100000	100000	100000	100000
4.3e-05	121048	100000	100000	100000	100000	100000
4.31e-05	121271	100000	100000	100000	100000	100000
4.32e-05	121495	100000	100000	100000	100000	100000
4.33e-05	121722	100000	100000	100000	100000	100000
4.34e-05	121951	100000	100000	100000	100000	100000
4.35e-05	122182	100000	100000	100000	100000	100000
4.36e-05	122414	100000	100000	100000	100000	100000
4.37e-05	122649	100000	100000	100000	100000	100000
4.38e-05	122886	100000	100000	100000	100000	100000
4.39e-05	123125	100000	100000	100000	100000	100000
4.4e-05	123366	100000	100000	100000	100000	100000
4.41e-05	123609	100000	100000	100000	100000	100000
4.42e-05	123854	100000	100000	100000	100000	100000
4.43e-05	124101	100000	100000	100000	100000	100000
4.44e-05	124351	100000	100000	100000	100000	100000
4.45e-05	124602	100000	100000	100000	100000	100000
4.46e-05	124856	100000	100000	100000	100000	100000
4.47e-05	125112	100000	100000	100000	100000	100000
4.48e-05	125369	100000	100000	100000	100000	100000
4.49e-05	125630	100000	100000	100000	100000	100000
4.5e-05	125892	100000	100000	100000	100000	100000
4.51e-05	126156	100000	100000	100000	100000	100000
4.52e-05	126423	100000	100000	100000	100000	100000
4.53e-05	126692	100000	100000	100000	100000	100000
4.54e-05	126963	100000	100000	100000	100000	100000
4.55e-05	127237	100000	100000	100000	100000	100000
4.56e-05	127512	100000	100000	100000	100000	100000
4.57e-05	127790	100000	100000	100000	100000	100000
4.58e-05	128070	100000	100000	100000	100000	100000
4.59e-05	128353	100000	100000	100000	100000	100000
4.6e-05	128638	100000	100000	100000	100000	100000
4.61e-05	128925	100000	100000	100000	100000	100000
4.62e-05	129215	100000	100000	100000	100000	100000
4.63e-05	129507	100000	100000	100000	100000	100000
4.64e-05	129801	100000	100000	100000	100000	100000
4.65e-05	130097	100000	100000	100000	100000	100000
4.66e-05	130396	100000	100000	100000	100000	100000
4.67e-05	130698	100000	100000	100000	100000	100000
4.68e-05	131002	100000	100000	100000	100000	100000
4.69e-05	131308	100000	100000	100000	100000	100000
4.7e-05	131617	100000	100000	100000	100000	100000
4.71e-05	131928	100000	100000	100000	100000	100000
4.72e-05	132242	100000	100000	100000	100000	100000
4.73e-05	132558	100000	100000	100000	100000	100000
4.74e-05	132876	100000	100000	100000	100000	100000
4.75e-05	133198	100000	100000	100000	100000	100000
4.76e-05	133521	100000	100000	100000	100000	100000
4.77e-05	133847	100000	100000	100000	100000	100000
4.78e-05	134176	100000	100000	100000	100000	100000
4.79e-05	134507	100000	100000	100000	100000	100000
4.8e-05	134841	100000	100000	100000	100000	100000
4.81e-05	135178	100000	100000	100000	100000	100000
4.82e-05	135517	100000	100000	100000	100000	100000
4.83e-05	135858	100000	100000	100000	100000	100000
4.84e-05	136203	100000	100000	100000	100000	100000
4.85e-05	136550	100000	100000	100000	100000	100000
4.86e-05	136899	100000	100000	100000	100000	100000
4.87e-05	137251	100000	100000	100000	100000	100000
4.88e-05	137606	100000	100000	100000	100000	100000
4.89e-05	137964	100000	100000	100000	100000	100000
4.9e-05	138324	100000	100000	100000	100000	100000
4.91e-05	138687	100000	100000	100000	100000	100000
4.92e-05	139052	100000	100000	100000	100000	100000
4.93e-05	139421	100000	100000	100000	100000	100000
4.94e-05	139792	100000	100000	100000	100000	100000
4.95e-05	140166	100000	100000	100000	100000	100000
4.96e-05	140542	100000	100000	100000	100000	100000
4.97e-05	140922	100000	100000	100000	100000	100000
4.98e-05	141304	100000	100000	100000	100000	100000
4.99e-05	141689	100000	100000	100000	100000	100000
5e-05	142077	100000	100000	100000	100000	100000
5.01e-05	142468	100000	100000	100000	100000	100000
5.02e-05	142861	100000	100000	100000	100000	100000
5.03e-05	143257	100000	100000	100000	100000	100000
5.04e-05	143657	100000	100000	100000	100000	100000
5.05e-05	144059	100000	100000	100000	100000	100000
5.06e-05	144464	100000	100000	100000	100000	100000
5.07e-05	144872	100000	100000	100000	100000	100000
5.08e-05	145282	100000	100000	100000	100000	100000
5.09e-05	145696	100000	100000	100000	100000	100000
5.1e-05	146113	100000	100000	100000	100000	100000
5.11e-05	146532	100000	100000	100000	100000	100000
5.12e-05	146955	100000	100000	100000	100000	100000
5.13e-05	147380	100000	100000	100000	100000	100000
5.14e-05	147808	100000	100000	100000	100000	100000
5.15e-05	148240	100000	100000	100000	100000	100000
5.16e-05	148674	100000	100000	100000	100000	100000
5.17e-05	149112	100000	100000	100000	100000	100000
5.18e-05	149552	100000	100000	100000	100000	100000
5.19e-05	149996	100000	100000	100000	100000	100000
5.2e-05	150442	100000	100000	100000	100000	100000
5.21e-05	150892	100000	100000	100000	100000	100000
5.22e-05	151344	100000	100000	100000	100000	100000
5.23e-05	151800	100000	100000	100000	100000	100000
5.24e-05	152259	100000	100000	100000	100000	100000
5.25e-05	152721	100000	100000	100000	100000	100000
5.26e-05	153186	100000	100000	100000	100000	100000
5.27e-05	153654	100000	100000	100000	100000	100000
5.28e-05	154125	100000	100000	100000	100000	100000
5.29e-05	154599	100000	100000	100000	100000	100000
5.3e-05	155077	100000	100000	100000	100000	100000
5.31e-05	155557	100000	100000	100000	100000	100000
5.32e-05	156041	100000	100000	100000	100000	100000
5.33e-05	156528	100000	100000	100000	100000	100000
5.34e-05	157018	100000	100000	100000	100000	100000
5.35e-05	157512	100000	100000	100000	100000	100000
5.36e-05	158008	100000	100000	100000	100000	100000
5.37e-05	158508	100000	100000	100000	100000	100000
5.38e-05	159011	100000	100000	100000	100000	100000
5.39e-05	159517	100000	100000	100000	100000	100000
5.4e-05	160027	100000	100000	100000	100000	100000
5.41e-05	160539	100000	100000	100000	100000	100000
5.42e-05	161055	100000	100000	100000	100000	100000
5.43e-05	161574	100000	100000	100000	100000	100000
5.44e-05	162097	100000	100000	100000	100000	100000
5.45e-05	162623	100000	100000	100000	100000	100000
5.46e-05	163152	100000	100000	100000	100000	100000
5.47e-05	163684	100000	100000	100000	100000	100000
5.48e-05	164220	100000	100000	100000	100000	100000
5.49e-05	164759	100000	100000	100000	100000	100000
5.5e-05	165301	100000	100000	100000	100000	100000
5.51e-05	165847	100000	100000	100000	100000	100000
5.52e-05	166396	100000	100000	100000	100000	100000
5.53e-05	166948	100000	100000	100000	100000	100000
5.54e-05	167503	100000	100000	100000	100000	100000
5.55e-05	168062	100000	100000	100000	100000	100000
5.56e-05	168625	100000	100000	100000	100000	100000
5.57e-05	169191	100000	100000	100000	100000	100000
5.58e-05	169760	100000	100000	100000	100000	100000
5.59e-05	170332	100000	100000	100000	100000	100000
5.6e-05	170908	100000	100000	100000	100000	100000
